filename,title,additional_tags,custom_tags
64656664_the_case_of_the_robbery_gone_wrong.html,the case of the robbery gone wrong,technically Agnes O'Connor/Rio Vidal | For reasons | Alternate Universe - Detectives | Private Investigator Agatha Harkness | FBI Agent Rio Vidal | Butch Agatha Harkness | Genderqueer Rio Vidal | Rio uses they/them pronouns | younger agatha | older rio | Masturbation | Daddy Kink | Dom/sub | Strap-Ons | Spanking | Cunnilingus | Light Sadism | Degradation | Rope Bondage | Orgasm Control | Marking | Minor Character Death | Praise Kink | Dacryphilia | Angst and Hurt/Comfort | Dom Rio Vidal | Sub Agatha Harkness | Choking | Consensual Non-Consent | Belts | Pussy Spanking | Fisting,AU - Medical / Detective|Angst|BDSM / Kink|Non-Con / Dubcon|Smut
64663663_tempus_voluntas_spatium.html,"Tempus, Voluntas, Spatium",Dark Academia | Alternate Universe - Professors | Dark Magic | Evil Agatha Harkness | Soft Rio Vidal | Prophecy | Agatha is not super nice in this | Rio is down bad anyway | Darkhold | Magic School | Mystery | Angst and Feels | E for later chapters | Slow Burn | Gang's all here and they're all teachers | Also everyone has a familiar | Memory Loss | mild violence | Magical Pregnancy,AU - Teachers / Professors|Angst|Fluff|Slow Burn
64684756_falling_for_the_enemy.html,Falling for the Enemy,Enemies to Lovers | Soulmates | Professors | Useless Lesbians | Canon Lesbian Relationship | Falling In Love | Love Confessions | enemies in love lol | Fluff and Angst | Lesbian Character | Lesbian Sex | Smut | Fluff and Smut | Lesbian Agatha Harkness | Rio Vidal Loves Agatha Harkness | Agatha Harkness Loves Rio Vidal | tiny slowburn??? | rio is screwed | Agatha is in luck | Funny | theyre idiots | Idiots in Love | Enemies to Friends to Lovers,Comedy|Enemies to Lovers|Fluff|Friends to Lovers|Pining|Smut
64714843_five_days_four_nights.html,"Five Days, Four Nights",Rio Vidal Loves Agatha Harkness | Agatha Harkness Loves Rio Vidal | Smut | Dirty Talk | Strap-Ons | Enemies to Lovers | Emotional Constipation,Angst|Enemies to Lovers|Smut
64778476_by_blood_and_bloom.html,By Blood and Bloom,Magic | Witchcraft | Three Fates - Freeform | Rio Vidal Needs a Hug | Protective Agatha Harkness | Soft Agatha Harkness | Agatha Harkness is Bad at Feelings | Alternate Universe - Modern with Magic,AU - Modern with Magic|Angst|Fluff|Historical / Salem Era
64803190_astonishment_and_joy.html,astonishment and joy,AU | Alternate Universe | Alternate Universe - Pioneer | Mutual Pining | Hurt/Comfort | Agatha Harkness Needs a Hug | nicky is dead i'm sorry | friends to lovers but they skip through the friends stage pretty fast | it's like if taylor swift's ivy was an agathario au | so much sapphic longing | agatha is shy and a little naive and rio immediately starts breaking down her walls | it's the 1850s by the way | they get trapped together during a snowstorm because of course | all the usual wlw activities such as gentle hairbrushing and scissoring in agatha's marital bed | Forest Sex | Squirting and Vaginal Ejaculation | death is very present | Rio Vidal Needs a Hug | Vaginal Sex | Cunnilingus | Protective Agatha Harkness | Jealousy | Alternate Universe - Western | Alternate Universe - No Powers | but they get kinda witchy anyway | cottagecore lesbians get their happy ending,AU - General|AU - No Powers / Non-Magical|Fluff|Friends to Lovers|Hurt/Comfort|Jealousy|Pining|Smut
64807855_in_the_shadows_of_the_pines.html,In The Shadows of the Pines,Alternate Universe - Modern Setting | Alternate Universe - No Powers | Nicky is alive and not going anywhere | Park Ranger Rio | Famous Agatha | Major Character Injury | Blood and Injury | Injury Recovery | Fluff and Hurt/Comfort | Found Family | Angst | Slow Burn | Eventual Sex,AU - Modern Setting|AU - No Powers / Non-Magical|Angst|Fluff|Grief / Recovery|Slow Burn|Smut
64835218_udon_know_how_much_i_crave_you.html,udon know how much I crave you,personal chef au | Emotional Hurt/Comfort | Comfort | Comfort Food | Fluff | Domestic Fluff | Rio Vidal Takes Care of Agatha Harkness | Slow Burn | Eventual Romance | Idiots in Love | Agatha is spiraling a lot in this one | give her time she'll get there | chapter 6 brings all the missing colors to this story | we now have: | Kissing | Intimate Touching | Rio being sweet and Agatha being horny | Teasing | Phone Sex | good boy rio vidal | Smut | Fluff and Smut | Porn with Feelings | Choking | witches be switching | But also | Healthy Communication | discussion of body imperfections | Non-Sexual Intimacy | taking care of each other in any way possible | and absolutely feral and exhausted author,Fluff|Hurt/Comfort|Slow Burn|Smut
64844032_garden_of_eden.html,garden of eden,Strangers to Lovers | (but not really?) | this is really just a bit of plot and some porn | Fluff and Smut | Strap-Ons | Strap Sucking | Cunnilingus | Vaginal Fingering | Finger Sucking | strap being called dick | some gender fuckery for rio | Agatha is a brat | are we surprised? | no beta we die like my chances to go to heaven after posting this in the middle of easter,Fluff|Smut|Strangers to Lovers
64941802_work_and_play_ball.html,Work and (Play Ball),Alternate Universe - 1940s | All-American Girls Professional Baseball League (A League of Their Own TV 2022) | Alternate Universe - Baseball | Rivalry | Slow Burn | Baseball | Enemies to Friends to Lovers | Minor Greta Gill/Carson Shaw | Period-Typical Homophobia | Light Angst | Eventual Happy Ending | Time Skips | Lesbian Sex,Angst|Friends to Lovers|Homophobia|Slow Burn|Smut
64985122_the_heat_is_on.html,The Heat Is On,Exes | Light Angst | Angst | Funny | Smut | Angst with a Happy Ending | Sweet/Hot | Lesbian Agatha Harkness | Rio Vidal Loves Agatha Harkness | Soft Agatha Harkness | Fluff and Angst | Jealousy,Angst|Comedy|Fluff|Jealousy|Smut
65003722_i_dont_care_that_youre_a_stoner_fall_right_into_me.html,i don’t care that you’re a stoner (fall right into me),Friends to Lovers | Lesbian Sex | Alternate Universe - Modern Setting | they're around college aged | Cunnilingus | Strap-Ons | Vaginal Fingering | High Sex | Marijuana | happy belated 4/20 motherfuckers | Concerts | chappell roan is a character in here. hope i did her justice | chappell ex machina | this is very rom com vibes in terms of cheese | i decided to lean into it | Squirting and Vaginal Ejaculation | Banter | Humor | Fluff and Smut | i make a joke about the pope dying. it will happen again probably | snoopy belt buckle mention,AU - Modern Setting|Comedy|Fluff|Friends to Lovers|Smut
65056900_ill_be_your_garbage_man.html,I'll Be Your Garbage Man,Alternate Universe - Modern Setting | Garbage collection | She's a trash man folks | stick with me | Slow Burn | parks and rec if you squint | loser/lover boy Rio | Comedy | Scott Pilgrim References | Eventual Smut | Idiots in Love | Lawyer Agatha Harkness | Trashman Rio | Sex Dreams | Masturbation | Fluff and Smut | thigh riding | Premature Ejaculation | Soft sex | Tiny bit of praise kink | Cunnilingus | Grief/Mourning | Explicit Sexual Content | Strap-Ons | Domestic Fluff | Implied/Referenced Drug Use | Just weed tho 🤙,AU - Modern Setting|BDSM / Kink|Comedy|Fluff|Grief / Recovery|Slow Burn|Smut
65129329_rented_hearts.html,Rented Hearts,Slow Burn | Eventual Smut | Comfort | Fluff and Smut | maybe not so slow burn | Possessive Sex | Face-Sitting | Marking | Strap-Ons | Sex Work | Angst | Fluff and Angst | Escort Rio,Angst|Fluff|Hurt/Comfort|Slow Burn|Smut
65243767_green_is_the_colour_of_her_kind.html,green is the colour of her kind,Alternate Universe - No Powers | Alternate Universe - College/University | Minor Agatha Harkness/Wanda Maximoff | Jealousy | Rio Vidal is an Idiot | Rio Vidal Loves Agatha Harkness | Scissoring | 69 (Sex Position) | AAA Week | Agatha All Along Week | AAA Week 2025: Jealousy,AU - College / High School|AU - No Powers / Non-Magical|Jealousy|Past / Minor Wagatha
65268397_night_shift.html,night shift,Alternate Universe - Modern Setting | Alternate Universe - Hospital | Eventual Smut | Hurt/Comfort | Angst | Humor | Fluff | How Do I Tag | I Don't Even Know | Friends to Enemies | Enemies to Lovers | Smut,AU - Medical / Detective|AU - Modern Setting|Angst|Comedy|Enemies to Lovers|Fluff|Hurt/Comfort|Smut
65301250_obsessed.html,Obsessed,Agatha Harkness Needs a Hug | Agatha Harkness Loves Rio Vidal | Lesbian Agatha Harkness | Lesbian Rio Vidal | Obsession | Obsessive Behavior | Stalking | Insecurity | Jealousy | Angst | Alternate Universe - No Powers | Alternate Universe - Modern Setting | Rio is too blinded by jealousy to see the truth | Agatha just needs Rio to believe her,AU - Modern Setting|AU - No Powers / Non-Magical|Angst|Jealousy
65426791_baby_its_fate_not_luck.html,"baby, it's fate, not luck",Alternate Universe - No Powers | Alternate Universe - Soulmates | Alpha/Beta/Omega Dynamics | Alpha Rio Vidal | Omega Agatha Harkness | Rio Vidal Has a Penis | True Mates | lilia ex machina strikes again | Agatha Harkness is Bad at Feelings | Light Angst | thigh fucking | Friends With Benefits to Lovers | AAA Week | Agatha All Along Week | AAA Week 2025: Soulmates,AU - No Powers / Non-Magical|AU - Soulmates|Angst|Friends With Benefits
65451649_she_depends_on_you.html,She Depends on You,raccoon adoption | raccoon domestication | Domestic Fluff | agathario go to Vegas | Agatha the con woman | Mechanic Rio | Card Counting | Fluff | mothers day shenanigans | Gambling | drug mention,Fluff
65476798_family_line.html,family line,Alternate Universe - No Powers | emotional slow burn but physically they be fuckin | ex wives to enemies with benefits to co-plaintiffs in a class action lawsuit to lovers | Child Loss | Lesbian Sex | Angst with a Happy Ending | I have never claimed to be a doctor or a lawyer so do not come for me | Agatha Harkness and Rio Vidal are Nicholas Scratch's Parents | these witches be switches,AU - No Powers / Non-Magical|Angst|Slow Burn|Smut
65557984_ill_hear_you_even_when_you_cant_speak.html,I’ll hear you even when you can’t speak,Alternate Universe | Alternate Universe - Modern Setting | Alternate Universe - No Powers | Angst and Hurt/Comfort | Angst | Hurt/Comfort | Lesbian Agatha Harkness | Lesbian Rio Vidal | Agatha Harkness Needs a Hug | Autistic Rio Vidal | Miscommunication | Agatha has a brain injury | Aphasia | Angst with a Happy Ending,AU - General|AU - Modern Setting|AU - No Powers / Non-Magical|Angst|Hurt/Comfort
65671351_the_devil_you_know.html,the devil you know,Alternate Universe - Vampire | Vampire Hunter!Rio | Vampire!Agatha | Minor Violence | Smut,AU - Vampire|Smut
65671972_agatha_all_along_week_2025.html,Agatha All Along Week 2025,AAA Week | Agatha All Along Week | Witches | Alternate Universe - Fantasy | Lesbian Sex | Smut | Agatha Harkness Needs a Hug | Jealousy | Will add more as I go | Alternate Universe - Canon Divergence | Vampires | Fake Marriage | Oral Sex | Vaginal Fingering | Dominance | Blood and Gore | Alternate Universe - Teachers | Magic School,AU - Canon Divergence|AU - Teachers / Professors|BDSM / Kink|Fake Dating / Pretend Relationship|Jealousy|Smut
65679964_and_well_be_together_forever_ampamp_ever_more.html,And We'll Be Together (Forever &amp; Ever More),Alternate Universe - Vampire | it's the beginning of the 20th century | biblical motifs at its best | Strangers to Lovers | Rio Vidal is a nun | Agatha Harkness is a vampire | Consent is everything | Biting | Choking | Mentions of Blood | AAA Week | Agatha All Along Week | AAA Week 2025: Vampires | Lesbian Sex,AU - Vampire|Smut|Strangers to Lovers
65690266_certified_preowned.html,Certified Pre-Owned,"Cheating | Infidelity | Jealousy | married Agatha Harkness/Ralph | car salesman Rio | Loveless Marriage | Jealous Rio Vidal | car salesman Ralph Bohner | this is just filth | Smut | Shameless Smut | I don't support cheating but I support this | I'm going to hell but you'll all be there with me so it's fine | Vaginal Fingering | NSFW | not safe for work but they do bang while Rio’s at work so there’s
              that | Office Sex | Car dealership sex",Cheating|Jealousy|Smut
65706430_you_make_loving_fun.html,You Make Loving Fun,Alternate Universe - Rock Band | Lead Singer Agatha Harkness | Drummer Rio Vidal | Fake/Pretend Relationship | Accidental Voyeurism | Fuckboy Agatha Harkness | Bratty Bottom Agatha Harkness | Top Rio Vidal | Agatha thinks she's in control and Rio shows her she very much isn't | Vaginal Fingering | AAA Week | Agatha All Along Week,AU - Celebrity / Rock Band|Fake Dating / Pretend Relationship|Smut
65710069_cool_about_it.html,Cool About it,Friends to Lovers | There Was Only One Bed | Fake/Pretend Relationship | Jealousy | Lesbian Agatha Harkness | Lesbian Rio Vidal | Explicit Sexual Content | Young Agatha Harkness | Protective Rio Vidal | Agatha is 23 | Rio is 26 | No Beta | AAA Week | Agatha All Along Week | Slow Burn | Alternate Universe - Modern Setting | Fluff and Smut | Idiot Rio Vidal | Agatha Harkness is a Brat | Butch/Femme | Brief past Wagatha mention | AAA Week: Fake Dating | Dry Humping | Squirting | they take edibles | Coming Untouched | Tiny bit of Angst | Vaginal Fingering | Lesbian Sex | Bathroom Sex | Semi-Public Sex | Happy Ending | Car Sex | quick ralph mention | but don't worry he gets dunked on,AU - Modern Setting|Angst|Fake Dating / Pretend Relationship|Fluff|Friends to Lovers|Jealousy|Only One Bed|Past / Minor Wagatha|Slow Burn|Smut
65733055_blade_of_grass.html,blade of grass,Alternate Universe - Vampire | Modern Day Vampire AU | Biting | Alternate Universe - Modern Setting | Praise Kink | Professor Agatha Harkness | BDSM Switch Agatha Harkness | BDSM Switch Rio Vidal | Vaginal Fingering | Shameless Smut | Inspired by The Vampire Diaries,AU - Modern Setting|AU - Vampire|BDSM / Kink|Smut
65733829_juxtaposition_in_fate.html,juxtaposition in fate,Fake/Pretend Relationship | Fake Dating | Alternate Universe | Alternate Universe - Modern Setting | Friends to Lovers | Unresolved Sexual Tension | Lesbian Agatha Harkness | Lesbian Rio Vidal | Weddings | jealous! rio vidal | AAA Week: Fake Dating | Kissy Kissy Witches,AU - General|AU - Modern Setting|Fake Dating / Pretend Relationship|Friends to Lovers|Jealousy|Smut
65740978_let_me_wrap_my_teeth_around_the_world.html,Let me wrap my teeth around the world,Alternate Universe - Vampire | Reclusive vampire Rio Vidal | Lovable nuisance Agatha Harkness | Vibrators (sort of) | Blood Drinking | Sexual Tension | Biting | AAA Week | Agatha All Along Week,AU - Vampire|Smut
65761876_love_me_tender.html,Love me tender,Closeted Agatha | the closet is made of glass though | 1950’s | Period Typical Homophobia | Ralph is here too (I’m sorry) | Alternate Universe - Professors | Smut | thigh riding | Down bad Rio Vidal | emotionally unintelligent Agatha Harkness | Happy ending but it will be a bumpy ride | Lesbian Sex,AU - Teachers / Professors|Angst|Homophobia|Smut
65764210_The_Teacher_Trap.html,The Teacher Trap,Agatha All Along Week 2025 | Teachers AU | Fluff | asexuality mention | demisexuality mention | Meddling Kids | meddling billy more like it | Autistic Rio | Flirty Agatha | Rio believes she has a very specific allergy | Useless Lesbians | Rio is a biology teacher | Agatha is a theater teacher | lilia teaches history | Jen is an english teacher | alice is a music teacher | bloodpotions is mentioned in passing | agathario | BloodPotions | demiromantic Rio,Fluff|Pining
65781208_this_time_you_wont_leave.html,this time you won’t leave me sinking,bloodpotions side couple | Rio Vidal Has a T-Dick | Butch Rio Vidal | Butch Agatha Harkness | Butch4butch | Butch/Butch | Anal Sex | Strap-Ons | Jock Straps | Squirting and Vaginal Ejaculation | Genital Piercing | Semi-Public Sex | Bathroom Sex | Armpit Licking | Humiliation | Degradation Kink | Body Hair | day 1: Jealousy | Agatha All Along Week | AAA Week | Agatha All Along Week | aaa week day 1: jealousy,BDSM / Kink|Jealousy|Smut
65781856_just_hold_on.html,just hold on,alice/jen in the background bc how could i not | AAA Week | Agatha All Along Week | aaa week day 4: professors | Alternate Universe - Modern Setting | Alternate Universe - Professors | Grief/Mourning | Vaginal Fingering | Therapy | Agatha Harkness Needs Therapy,AU - Modern Setting|AU - Teachers / Professors|Grief / Recovery|Smut
65811607_ill_give_what_i_get.html,I'll Give What I Get,Fake/Pretend Relationship | Injury | Fluff and Smut,Fake Dating / Pretend Relationship|Fluff|Smut
65819008_kiss_my_petals_weave_me_through_a_dream.html,"kiss my petals, weave me through a dream",Alternate Universe - Victorian | Smut | Rio has never been kissed | Agatha expects a kiss with tongue | Agatha invents the personal massager | wink wink | G!P Agatha Harkness | inexperienced Rio Vidal,Smut
65824672_Nightmare_of_a_Dream.html,Nightmare of a Dream Girl,Alternate Universe - Soulmates | First Meetings | Angst with a Happy Ending | Lucid Dreaming | Accidental Voyeurism | Masturbation | Is it voyeurism if it's your soulmate?,AU - Soulmates|Angst|Smut
65825197_its_bloody_and_raw_but_i_swear_it_is_sweet.html,"It's bloody and raw, but I swear it is sweet",Alternate Universe - Angels | Blood Kink | Wings | Forest Sex | Agatha takes Rio's virginity | Squirting | Rio is an Angel of Death | Agatha is a witch killer | Really leaning into the creature x murderer aspect of their dynamic with this one | AAA Week | Agatha All Along Week,BDSM / Kink|Smut
65827327_bewitched.html,Bewitched,Alternate Universe - Modern with Magic | Soulmates | Love Potion/Spell,AU - Modern with Magic
65829805_dea_pascit_corvos.html,dea pascit corvos,Alternate Universe - Soulmates | Alternate Universe - Wings | Witches Have Wings | Winged Agatha Harkness | Winged Rio Vidal | Salem Era Agatha Harkness | First Meetings | Rio Vidal is Death | Courting Rituals | Wing Grooming | Canonical Child Abuse | Child Neglect | Bad Parent Evanora Harkness | Pre-Relationship | Young Agatha Harkness | Canon-Typical Violence | AAA Week | Agatha All Along Week | AAA Week Day 6: Soulmates | Wet Dream | Mild Sexual Content | Courtship | Courtship Gifts | Slow Burn | allopreening | Wingfic | Arson | Discussion Of Murder | Emotional Intimacy,AU - Soulmates|Fluff|Historical / Salem Era|Slow Burn|Smut
65873035_im_yours.html,I'm Yours,Alpha/Beta/Omega Dynamics | Alpha Agatha Harkness | Omega Rio Vidal | Prostitution | Mating Cycles/In Heat | Mating Bites | Knotting | Agatha Harkness Has a Penis | Pregnant Rio Vidal | Breeding Kink | mentions of childloss | mentions of stillbirth | Mentions of Cancer | some commentary on the shitty healthcare system | there ended up being a lot of plot with this porn | but there is still quite a bit of porn | this got out of hand real quick,Smut
65882953_a_drunken_menace.html,A drunken menace,AAA Week | Agatha All Along Week | Day 8: First meeting | First Meetings | Alternate Universe - Modern Setting | Alternate Universe - Different First Meeting | Drunkenness | Drunken Shenanigans | Rio Vidal is a Mess | Soft Agatha Harkness | Professor Rio Vidal | Lawyer Agatha Harkness | Good Agatha Harkness | Lesbian Rio Vidal | Lesbian Agatha Harkness,AU - Modern Setting|Fluff
65895589_the_dare.html,The Dare,Agatha All Along Week 2025 | Day Eight | Bonus Day | this is basically porn | PWP | Plot What Plot/Porn Without Plot | okay there's a small amount of plot | as a treat | But it's mainly smut | Smut | Strap-Ons | one bed trope | going out with a bang hehe | handjob | seedy hotel,Only One Bed|Smut
66081787_oh_the_sunlit_haze.html,"Oh, The Sunlit Haze",raccoon adoption | Domestic Fluff | Light Smut | domestic agathario,Fluff|Smut
66087052_you_may_not_be_mine_but_i_could_be_yours.html,you may not be mine (but i could be yours),Alternate Universe - Modern Setting | Pregnancy | Roommates | Hurt/Comfort | emotional constipation as always | Agatha Harkness is Bad at Feelings | Angst | Fluff | Younger Rio Vidal | Older Agatha Harkness | Slow Burn | Masturbation | how many times can agatha spiral?? read and find out | Friends to Lovers | truly so much fluff... book that dentist appointment | Pregnancy sex | Smut | Face-Sitting | switchy switchy witches | Strap-Ons | Strap Sucking | Happy ending guys I promise | everyone has abandonment issues fyi,AU - Modern Setting|Angst|Fluff|Friends to Lovers|Hurt/Comfort|Slow Burn|Smut
66106753_bound_by_oath_undone_by_you.html,"Bound By Oath, Undone by You",Lesbian Agatha Harkness | Rio Vidal Loves Agatha Harkness | Protective Rio Vidal | Jealousy | Jealous Agatha Harkness | Muscular Rio Vidal | presidential au | Praise Kink | Good boy rio truther oops | who said that | Power Bottom Agatha Harkness | Service Top Rio Vidal | they are switches your honor,BDSM / Kink|Jealousy
66114247_bush_league.html,Bush League,Comp Het Agatha Harkness | Lesbian Rio Vidal | Explicit Sexual Content | Agatha has a little religious trauma | Alternate Universe - College/University | College softball AU | Friends to Lovers | Angst and Fluff and Smut | Lesbian Agatha Harkness | agathario | Lesbian Sex | Slow Burn | Cunnilingus | Cheating | Hotel Sex | Coming Untouched | yes i know i did that one last time but i cant help myself | No beta reader | Orgasm Edging | Semi-Public Sex | Vaginal Fingering | Strap-Ons | Squirting | Mommy Issues | and not in a fun sexy way | Nail Biting | Alcohol as a Coping Mechanism,AU - College / High School|BDSM / Kink|Cheating|Fluff|Friends to Lovers|Slow Burn|Smut
66234415_where_art_thou_why_not.html,"where art thou, why not uponeth me?",Alpha/Beta/Omega Dynamics | Omega Agatha Harkness | Alpha Rio Vidal | Pregnant Sex | Agatha is preggers | Rio is Agatha's gynecologist | HIPAA hates to see me coming I fear | Agatha Harkness is a national Jeopardy champion | Autistic Rio Vidal | Will add tags as chapters are added | Masturbation | Banter | Agatha uses teasing to ignore her own emotions mhm | Agatha Harkness is Bad at Feelings | Agatha is 41 | Rio is 29 | AAA Week | Agatha All Along Week | AAA Week 2025 | Agatha All Along Week 2025 | Breeding Kink | Trust it will come in good time | haha... come. | Squirting and Vaginal Ejaculation | Rio Vidal Has a Penis | MedFet | Latex Gloves | Improper Use of Speculums | Cunnilingus | Rio thinks Agatha's cervix is sexy | Katie McGrath mention | First Dates | Omegas purr in this | AGATHA PURRS! | humping | Come Eating | Dirty Talk | Pathetic Rio Vidal | Pathetic Alpha Rio Vidal | Pet Names | Vaginal Fingering,Angst|Smut
66257017_the_beach_house.html,The Beach House,Alternate Universe - No Powers | Hurt/Comfort | Friendship | Mutual Pining | Angst | A LOT of Angst | Agathario endgame | Illnesses,AU - No Powers / Non-Magical|Angst|Hurt/Comfort|Pining
66258856_i_follow_your_perfume.html,I follow your perfume,Non-Traditional Alpha/Beta/Omega Dynamics | Alpha!Rio | Omega!Agatha | Evanora Harkness’ Grade A Parenting | No-Ralph Love | CEO!Rio Vidal | CEO!Evanora Harkness | Rio Vidal Loves Agatha Harkness | Agatha Harkness Loves Rio Vidal | Rio Vidal Is Nicholas Scratch’s Parent | Agatha Harkness Needs a Hug | Kate Bishop’s Excellent Driving Skills | Rio Vidal is Older than Agatha Harkness | Rio Vidal is Soft For Agatha Harkness | Agatha Harkness loves food | Giant Nerd Agatha Harkness | Oral Sex | Blow Jobs | Dry Humping | Vaginal Fingering | Finger Sucking | Alternate Universe – Modern: No Powers | Knotting | these witches be switches | Penetrative Sex | Gender Fuckery | Soulmates | Secret Omega!Agatha Harkness | GP!Rio Vidal | Intersex!Rio Vidal | no bushes were harmed in the making of this fic | Car Sex | Kate deserves a bonus | Breeding,Fluff|Smut
66314887_wrong_number.html,Wrong Number,Teacher Agatha Harkness | Actor Rio Vidal | Author Rio Vidal | Single Parent Agatha Harkness | Lesbian Agatha Harkness | Lesbian Rio Vidal | Rio Vidal Speaks Spanish | Latina Rio Vidal | Soft Rio Vidal | Strangers to Lovers | Alternate Universe - Modern Setting | Wrong number | Secret Identity | Texting | Sexting | Long-Distance Relationship | Secret Relationship | Rio Vidal is Bad at Flirting | Awkward Flirting | Banter | Mutual Pining | Misandrist Agatha Harkness | Lesbian Sex | Slow Burn | Protective Rio Vidal | Not Evanora Harkness Friendly | Domestic Fluff | Hurt/Comfort | Happy Ending | Edging (I'm the one edging you) | Other Additional Tags to Be Added,AU - Modern Setting|Fluff|Hurt/Comfort|Pining|Slow Burn|Smut|Strangers to Lovers
66586843_eight.html,Eight,agathario | Minor Wagatha FWB | My Wiiiiife | Found Family | Gleefully Sacrilegious Use of Marvel Comic Book Lore | Grief/Mourning | Angst and Hurt/Comfort | Humour | Recreational Drug Use | Copious Amounts of Lesbian Processing | Magic and powers | Jealousy | Yearning | Alternate Universe - Canon Divergence,AU - Canon Divergence|Angst|Comedy|Friends With Benefits|Grief / Recovery|Jealousy|Past / Minor Wagatha|Pining
66656089_The_Poison_Im_Drawn_to.html,The Poison I'm Drawn to,Mob Boss Agatha Harkness | plant store owner Rio | AU | Rio Vidal Loves Agatha Harkness | mostly Rio POV | Fake/Pretend Relationship | Minor Violence,Fake Dating / Pretend Relationship
66675667_youll_find_me_on_my_tallest_tiptoes.html,you’ll find me on my tallest tiptoes,if the devil wears prada was gayer | she is not my type (she is absolutely her type) | the boss is hot and that's a problem | sorry for the unexpected slowburn | some scenes brought to you by my teenage bookshelf and 20th century fox | there’s lesbian sex | childhood neglect and parental rejection related to agatha’s sexuality | me says this is going to end happily | rio turns 25 | agatha turns 39 | plot gets a bit heavy,Smut
66676834_what_to_do_when_you_are_dead.html,What to Do When You Are Dead,Angst | Hurt | spousal loss | single parent | mama rio | not all that dies stays dead | small comfort | Grief/Mourning,Angst|Grief / Recovery|Hurt/Comfort
66783133_that_which_is_not_common.html,That Which is Not Common,Enemies to Lovers | Slow Burn | Sexual Tension | music school | Agatha Harkness is a bitch (but is she) | (not) witches who love to fight | orchestral conductor!Agatha | choral conductor!Rio | Rio I-don’t-a-crush Vidal | professor Calderu | professor Kale | Smut | it’s giving get along shirt | secrets secrets are no fun | Brahms (I tag as though it matters) | Switch rio | switch Agatha | Angst | Orgasm Denial | In this house no one gets to escape their feelings | Yearning | Eyes to yourself Rio,Angst|BDSM / Kink|Enemies to Lovers|Pining|Slow Burn|Smut
66895519_harkness_pathology.html,Harkness Pathology,Slow Burn | Angst and Fluff and Smut | Shameless Smut | Lesbian Rio Vidal | Lesbian Agatha Harkness | Agatha Harkness is Bad at Feelings | Dom Agatha Harkness | Top Rio Vidal | Agatha is a tease | Rio lets Agatha get away with a lot | Implied/Referenced Child Abuse | Implied/Referenced Homophobia | Agatha Harkness stans unite | Mirror Sex | Rio Vidal is Soft For Agatha Harkness | Protective Rio Vidal | Bratty Bottom Agatha Harkness | Past Domestic Violence | Blood and Violence | Implied/Referenced Abuse | Top Agatha Harkness | POV Agatha Harkness | POV Rio Vidal | Rio Vidal Needs a Hug | Eventual Happy Ending | Angst with a Happy Ending | Heavy Angst,Angst|BDSM / Kink|Fluff|Homophobia|Slow Burn|Smut
66930835_theres_something_just_a_little_more_than_ecstasy.html,There's Something Just a Little More Than Ecstasy,Vampire Hunter/Vampire Relationship | Vampire Rio Vidal | Vampire Hunter Agatha Harkness | Genre Specific Violence and Blood | Aka it's a vampire fic... There's gonna be blood | Eventual Smut | Vaginal Fingering | Cunnilingus | light bloodplay,Smut
66937096_what_a_terrifying_work_of_art.html,what a terrifying work of art,discord daddy and kitten dynamic | first we laughed... then we serioused. | Rio Vidal is Older than Agatha Harkness | Butch Rio Vidal | Loser Butch Rio Vidal | Mean Femme Agatha Harkness | Lesbian Sex | Phone Sex | Masturbation | Vibrators | Vaginal Fingering | Squirting and Vaginal Ejaculation | Sexting | Flirting via banter | e-sex | Autistic Rio Vidal | Cat Cafés | Strap-Ons | Strap Sucking | Cunnilingus | Cigarettes Used Evilly | Daddy used as a term of degradation | somehow. idek | agatha puts her cigarette out on rio,Pining|Smut
67054015_you_got_me_looking_so_crazy_right_now.html,you got me looking so crazy right now,original vampire rio | stripper! Agatha | undercover hunter Agatha | Smut | porn with a plot | Dark Romance | Supernatural World | bratty Agatha Harkness | Top Rio Vidal | Top Agatha Harkness | dare I say dom femme Agatha? | they are switches your honour | Sex | they freak nasty | Strap-Ons | Rio Vidal Uses a Strap-On | strap packing | Praise Kink | Degradation Kink | Blood Kink | good boy rio,BDSM / Kink|Smut
67106170_over_a_bridge_and_into_love.html,Over a Bridge and Into Love,Fluff | Director Agatha | soft Rio | Soft agatha | its just a magazine article | iykyk,Fluff
67106680_stay_small.html,Stay Small,Family Bonding | Rooftop Gardening | Fluff | helgship au | tattooed rio | helverse | sweet nicky,Fluff
67126099_going_viral.html,Going Viral,Fluff | Cute | Alternate Universe - Modern Setting | Alternate Universe - No Powers | Lesbian Agatha Harkness | Lesbian Rio Vidal | Soft Agatha Harkness | Agatha Harkness is a Mess | TikTok | Rio Vidal Loves Agatha Harkness | Agatha Harkness Loves Rio Vidal | soft lesbians | Family Fluff | Family Feels | Idiots in Love | Fluff and Smut | Hurt/Comfort | Other Additional Tags to Be Added | Fpreg | Female/Female Pregnancy,AU - Modern Setting|AU - No Powers / Non-Magical|Fluff|Hurt/Comfort|Smut
